origin_location_code,destination_location_code,departure_date,adults,currency,total,base,validatingAirlineCodes,distance,duration
FRA,TLV,2022-11-01,1,EUR,176.58,65.00,A3,4102165,155797
FRA,TLV,2022-11-01,1,EUR,179.59,50.00,AZ,4102165,155797
FRA,TLV,2022-11-01,1,EUR,185.01,17.00,PC,4102165,155797
FRA,TLV,2022-11-01,1,EUR,206.83,89.00,LO,4102165,155797
FRA,TLV,2022-11-01,1,EUR,211.88,91.00,SN,4102165,155797
FRA,TLV,2022-11-01,1,EUR,221.83,104.00,LO,4102165,155797
FRA,TLV,2022-11-01,1,EUR,223.27,65.00,AZ,4102165,155797
FRA,TLV,2022-11-01,1,EUR,223.58,138.00,UX,4102165,155797
FRA,TLV,2022-11-01,1,EUR,230.91,149.00,LY,4102165,155797
FRA,TLV,2022-11-01,1,EUR,232.69,138.00,UX,4102165,155797
FRA,TLV,2022-11-01,1,EUR,239.88,111.00,SN,4102165,155797
FRA,TLV,2022-11-01,1,EUR,247.83,130.00,LO,4102165,155797
FRA,TLV,2022-11-01,1,EUR,250.94,111.00,SN,4102165,155797
FRA,TLV,2022-11-01,1,EUR,273.61,101.00,TP,4102165,155797
FRA,TLV,2022-11-01,1,EUR,279.59,117.00,AZ,4102165,155797
FRA,TLV,2022-11-01,1,EUR,287.77,160.00,AF,4102165,155797
FRA,TLV,2022-11-01,1,EUR,297.69,160.00,AF,4102165,155797
FRA,TLV,2022-11-01,1,EUR,298.83,169.00,LO,4102165,155797
FRA,TLV,2022-11-01,1,EUR,314.40,170.00,AF,4102165,155797
FRA,TLV,2022-11-01,1,EUR,316.88,172.00,SN,4102165,155797
FRA,TLV,2022-11-01,1,EUR,327.94,172.00,SN,4102165,155797
FRA,TLV,2022-11-01,1,EUR,365.83,227.00,LO,4102165,155797
FRA,TLV,2022-11-01,1,EUR,372.88,220.00,SN,4102165,155797
FRA,TLV,2022-11-01,1,EUR,384.58,232.00,A3,4102165,155797
FRA,TLV,2022-11-01,1,EUR,386.53,230.00,TK,4102165,155797
FRA,TLV,2022-11-01,1,EUR,415.58,330.00,IB,4102165,155797
FRA,TLV,2022-11-01,1,EUR,421.37,270.00,LO,4102165,155797
FRA,TLV,2022-11-01,1,EUR,435.88,275.00,SN,4102165,155797
FRA,TLV,2022-11-01,1,EUR,449.40,305.00,AF,4102165,155797
FRA,TLV,2022-11-01,1,EUR,482.45,253.00,MS,4102165,155797
FRA,TLV,2022-11-01,1,EUR,499.70,273.00,AT,4102165,155797
FRA,TLV,2022-11-01,1,EUR,582.68,366.00,EK,4102165,155797
FRA,TLV,2022-11-01,1,EUR,725.91,597.00,OS,4102165,155797
FRA,TLV,2022-11-01,1,EUR,742.00,616.00,LX,4102165,155797
FRA,TLV,2022-11-01,1,EUR,745.98,629.00,LH,4102165,155797
FRA,TLV,2022-11-01,1,EUR,764.47,629.00,LH,4102165,155797
FRA,TLV,2022-11-01,1,EUR,996.40,851.00,LY,4102165,155797
FRA,TLV,2022-11-01,1,EUR,1124.15,1019.00,AF,4102165,155797
FRA,TLV,2022-11-01,1,EUR,1208.37,1082.00,LY,4102165,155797
FRA,TLV,2022-11-01,1,EUR,1247.03,1100.00,LY,4102165,155797
FRA,TLV,2022-11-01,1,EUR,1256.42,1112.00,LY,4102165,155797
FRA,TLV,2022-11-01,1,EUR,1277.42,1133.00,LY,4102165,155797
FRA,TLV,2022-11-01,1,EUR,1459.84,1321.00,LY,4102165,155797
FRA,TLV,2022-11-01,1,EUR,1732.93,1597.00,LY,4102165,155797
FRA,TLV,2022-11-01,1,EUR,1849.53,1697.00,TK,4102165,155797
FRA,LHR,2022-11-01,1,EUR,134.54,28.00,SK,801329,31708
FRA,LHR,2022-11-01,1,EUR,139.17,28.00,SK,801329,31708
FRA,LHR,2022-11-01,1,EUR,144.05,28.00,SK,801329,31708
FRA,LHR,2022-11-01,1,EUR,155.66,72.00,AF,801329,31708
FRA,LHR,2022-11-01,1,EUR,173.64,91.00,AF,801329,31708
FRA,LHR,2022-11-01,1,EUR,183.42,71.00,LX,801329,31708
FRA,LHR,2022-11-01,1,EUR,188.95,88.00,LH,801329,31708
FRA,LHR,2022-11-01,1,EUR,192.86,71.00,LX,801329,31708
FRA,LHR,2022-11-01,1,EUR,201.64,119.00,AF,801329,31708
FRA,LHR,2022-11-01,1,EUR,226.42,88.00,LX,801329,31708
FRA,LHR,2022-11-01,1,EUR,227.18,88.00,LH,801329,31708
FRA,LHR,2022-11-01,1,EUR,228.36,126.00,EI,801329,31708
FRA,LHR,2022-11-01,1,EUR,229.33,88.00,OS,801329,31708
FRA,LHR,2022-11-01,1,EUR,231.30,88.00,LH,801329,31708
FRA,LHR,2022-11-01,1,EUR,231.30,88.00,SN,801329,31708
FRA,LHR,2022-11-01,1,EUR,243.18,96.00,LH,801329,31708
FRA,LHR,2022-11-01,1,EUR,245.33,96.00,OS,801329,31708
FRA,LHR,2022-11-01,1,EUR,248.66,165.00,AF,801329,31708
FRA,LHR,2022-11-01,1,EUR,269.79,201.00,AY,801329,31708
FRA,LHR,2022-11-01,1,EUR,296.33,129.00,OS,801329,31708
FRA,LHR,2022-11-01,1,EUR,302.86,129.00,LX,801329,31708
FRA,LHR,2022-11-01,1,EUR,499.42,323.00,LX,801329,31708
FRA,LHR,2022-11-01,1,EUR,572.54,408.00,SK,801329,31708
FRA,LHR,2022-11-01,1,EUR,576.25,473.00,LO,801329,31708
FRA,LHR,2022-11-01,1,EUR,577.17,408.00,SK,801329,31708
FRA,LHR,2022-11-01,1,EUR,584.05,410.00,SK,801329,31708
FRA,CDG,2022-11-01,1,EUR,105.01,39.00,AF,572676,20601
FRA,CDG,2022-11-01,1,EUR,105.58,9.00,AZ,572676,20601
FRA,CDG,2022-11-01,1,EUR,139.17,28.00,SK,572676,20601
FRA,CDG,2022-11-01,1,EUR,140.19,13.00,AZ,572676,20601
FRA,CDG,2022-11-01,1,EUR,157.17,38.00,SK,572676,20601
FRA,CDG,2022-11-01,1,EUR,162.05,38.00,SK,572676,20601
FRA,CDG,2022-11-01,1,EUR,164.64,82.00,AF,572676,20601
FRA,CDG,2022-11-01,1,EUR,181.58,42.00,AZ,572676,20601
FRA,CDG,2022-11-01,1,EUR,191.64,109.00,AF,572676,20601
FRA,CDG,2022-11-01,1,EUR,218.96,111.00,EI,572676,20601
FRA,CDG,2022-11-01,1,EUR,222.64,140.00,AF,572676,20601
FRA,CDG,2022-11-01,1,EUR,243.01,143.00,LH,572676,20601
FRA,CDG,2022-11-01,1,EUR,278.79,210.00,AY,572676,20601
FRA,CDG,2022-11-01,1,EUR,289.34,143.00,LH,572676,20601
FRA,CDG,2022-11-01,1,EUR,289.42,143.00,LX,572676,20601
FRA,CDG,2022-11-01,1,EUR,292.33,143.00,OS,572676,20601
FRA,CDG,2022-11-01,1,EUR,302.11,143.00,LH,572676,20601
FRA,CDG,2022-11-01,1,EUR,305.36,143.00,SN,572676,20601
FRA,CDG,2022-11-01,1,EUR,306.79,238.00,AY,572676,20601
FRA,CDG,2022-11-01,1,EUR,333.95,172.00,TK,572676,20601
FRA,CDG,2022-11-01,1,EUR,343.33,176.00,OS,572676,20601
FRA,CDG,2022-11-01,1,EUR,377.25,289.00,LO,572676,20601
FRA,CDG,2022-11-01,1,EUR,395.56,333.00,UX,572676,20601
FRA,CDG,2022-11-01,1,EUR,404.95,243.00,TK,572676,20601
FRA,CDG,2022-11-01,1,EUR,407.25,294.00,LO,572676,20601
FRA,CDG,2022-11-01,1,EUR,507.70,378.00,A3,572676,20601
FRA,AMS,2022-11-01,1,EUR,104.56,42.00,UX,441691,16701
FRA,AMS,2022-11-01,1,EUR,118.01,52.00,AF,441691,16701
FRA,AMS,2022-11-01,1,EUR,134.54,28.00,SK,441691,16701
FRA,AMS,2022-11-01,1,EUR,134.56,72.00,UX,441691,16701
FRA,AMS,2022-11-01,1,EUR,137.01,71.00,AF,441691,16701
FRA,AMS,2022-11-01,1,EUR,139.17,28.00,SK,441691,16701
FRA,AMS,2022-11-01,1,EUR,139.19,12.00,AZ,441691,16701
FRA,AMS,2022-11-01,1,EUR,144.05,28.00,SK,441691,16701
FRA,AMS,2022-11-01,1,EUR,153.87,47.00,TP,441691,16701
FRA,AMS,2022-11-01,1,EUR,157.06,74.00,AF,441691,16701
FRA,AMS,2022-11-01,1,EUR,162.05,38.00,SK,441691,16701
FRA,AMS,2022-11-01,1,EUR,164.01,93.00,RO,441691,16701
FRA,AMS,2022-11-01,1,EUR,177.88,55.00,BT,441691,16701
FRA,AMS,2022-11-01,1,EUR,179.56,117.00,UX,441691,16701
FRA,AMS,2022-11-01,1,EUR,180.01,101.00,LH,441691,16701
FRA,AMS,2022-11-01,1,EUR,191.86,108.00,AF,441691,16701
FRA,AMS,2022-11-01,1,EUR,205.34,101.00,LH,441691,16701
FRA,AMS,2022-11-01,1,EUR,205.42,101.00,LX,441691,16701
FRA,AMS,2022-11-01,1,EUR,209.36,107.00,EI,441691,16701
FRA,AMS,2022-11-01,1,EUR,216.87,81.00,TP,441691,16701
FRA,AMS,2022-11-01,1,EUR,223.06,140.00,AF,441691,16701
FRA,AMS,2022-11-01,1,EUR,234.34,122.00,LH,441691,16701
FRA,AMS,2022-11-01,1,EUR,241.87,106.00,TP,441691,16701
FRA,AMS,2022-11-01,1,EUR,257.87,122.00,TP,441691,16701
FRA,AMS,2022-11-01,1,EUR,270.42,150.00,LX,441691,16701
FRA,AMS,2022-11-01,1,EUR,274.79,206.00,AY,441691,16701
FRA,AMS,2022-11-01,1,EUR,282.25,182.00,LO,441691,16701
FRA,AMS,2022-11-01,1,EUR,298.06,215.00,AF,441691,16701
FRA,AMS,2022-11-01,1,EUR,298.86,215.00,AF,441691,16701
FRA,AMS,2022-11-01,1,EUR,317.25,229.00,LO,441691,16701
FRA,AMS,2022-11-01,1,EUR,319.34,181.00,LH,441691,16701
FRA,AMS,2022-11-01,1,EUR,319.56,257.00,IB,441691,16701
FRA,AMS,2022-11-01,1,EUR,347.25,234.00,LO,441691,16701
FRA,AMS,2022-11-01,1,EUR,375.33,226.00,OS,441691,16701
FRA,AMS,2022-11-01,1,EUR,441.33,274.00,OS,441691,16701
FRA,AMS,2022-11-01,1,EUR,584.05,410.00,SK,441691,16701
FRA,AMS,2022-11-01,1,EUR,991.95,804.00,TK,441691,16701
IST,TLV,2022-11-01,1,EUR,97.28,39.00,PC,1842132,74799
IST,TLV,2022-11-01,1,EUR,99.97,25.00,TK,1842132,74799
IST,TLV,2022-11-01,1,EUR,150.24,70.00,LO,1842132,74799
IST,TLV,2022-11-01,1,EUR,152.06,52.00,PC,1842132,74799
IST,TLV,2022-11-01,1,EUR,167.99,104.00,A3,1842132,74799
IST,TLV,2022-11-01,1,EUR,170.24,90.00,LO,1842132,74799
IST,TLV,2022-11-01,1,EUR,213.81,108.00,RJ,1842132,74799
IST,TLV,2022-11-01,1,EUR,223.97,144.00,TK,1842132,74799
IST,TLV,2022-11-01,1,EUR,226.99,163.00,A3,1842132,74799
IST,TLV,2022-11-01,1,EUR,258.99,195.00,A3,1842132,74799
IST,TLV,2022-11-01,1,EUR,272.85,191.00,AF,1842132,74799
IST,TLV,2022-11-01,1,EUR,273.30,201.00,AF,1842132,74799
IST,TLV,2022-11-01,1,EUR,282.77,191.00,AF,1842132,74799
IST,TLV,2022-11-01,1,EUR,323.32,135.00,MS,1842132,74799
IST,TLV,2022-11-01,1,EUR,324.31,135.00,MS,1842132,74799
IST,TLV,2022-11-01,1,EUR,460.63,282.00,VS,1842132,74799
IST,TLV,2022-11-01,1,EUR,477.02,282.00,VS,1842132,74799
IST,TLV,2022-11-01,1,EUR,542.49,393.00,FZ,1842132,74799
IST,TLV,2022-11-01,1,EUR,544.81,356.00,MS,1842132,74799
IST,TLV,2022-11-01,1,EUR,575.95,312.00,ET,1842132,74799
IST,TLV,2022-11-01,1,EUR,707.72,536.00,AT,1842132,74799
IST,TLV,2022-11-01,1,EUR,796.95,533.00,ET,1842132,74799
IST,TLV,2022-11-01,1,EUR,802.72,631.00,AT,1842132,74799
IST,TLV,2022-11-01,1,EUR,926.70,765.00,EK,1842132,74799
IST,TLV,2022-11-01,1,EUR,1005.32,911.00,LH,1842132,74799
IST,LHR,2022-11-01,1,EUR,162.32,106.00,AF,3060582,113089
IST,LHR,2022-11-01,1,EUR,166.13,95.00,TK,3060582,113089
IST,LHR,2022-11-01,1,EUR,176.24,116.00,LO,3060582,113089
IST,LHR,2022-11-01,1,EUR,189.32,133.00,AF,3060582,113089
IST,LHR,2022-11-01,1,EUR,220.32,120.00,LH,3060582,113089
IST,LHR,2022-11-01,1,EUR,231.99,168.00,A3,3060582,113089
IST,LHR,2022-11-01,1,EUR,252.99,189.00,A3,3060582,113089
IST,LHR,2022-11-01,1,EUR,282.99,219.00,A3,3060582,113089
IST,LHR,2022-11-01,1,EUR,319.29,182.00,ME,3060582,113089
IST,LHR,2022-11-01,1,EUR,321.32,187.00,LH,3060582,113089
IST,LHR,2022-11-01,1,EUR,326.99,263.00,A3,3060582,113089
IST,LHR,2022-11-01,1,EUR,364.34,307.00,AF,3060582,113089
IST,LHR,2022-11-01,1,EUR,365.95,307.00,AF,3060582,113089
IST,LHR,2022-11-01,1,EUR,366.32,214.00,LH,3060582,113089
IST,LHR,2022-11-01,1,EUR,370.04,166.00,MS,3060582,113089
IST,LHR,2022-11-01,1,EUR,370.54,166.00,MS,3060582,113089
IST,LHR,2022-11-01,1,EUR,421.04,217.00,MS,3060582,113089
IST,LHR,2022-11-01,1,EUR,421.54,217.00,MS,3060582,113089
IST,LHR,2022-11-01,1,EUR,422.34,365.00,AF,3060582,113089
IST,LHR,2022-11-01,1,EUR,437.29,300.00,ME,3060582,113089
IST,LHR,2022-11-01,1,EUR,472.15,316.00,TP,3060582,113089
IST,LHR,2022-11-01,1,EUR,477.01,316.00,TP,3060582,113089
IST,LHR,2022-11-01,1,EUR,477.34,420.00,AF,3060582,113089
IST,LHR,2022-11-01,1,EUR,489.55,286.00,MS,3060582,113089
IST,LHR,2022-11-01,1,EUR,709.75,517.00,MS,3060582,113089
IST,LHR,2022-11-01,1,EUR,750.61,422.00,QR,3060582,113089
IST,LHR,2022-11-01,1,EUR,755.61,422.00,QR,3060582,113089
IST,LHR,2022-11-01,1,EUR,1441.07,1335.00,AF,3060582,113089
IST,LHR,2022-11-01,1,EUR,1986.01,1781.00,EK,3060582,113089
IST,LHR,2022-11-01,1,EUR,2563.53,2427.00,SK,3060582,113089
IST,LHR,2022-11-01,1,EUR,2841.04,2695.00,SK,3060582,113089
IST,CDG,2022-11-01,1,EUR,139.97,60.00,TK,2702138,97597
IST,CDG,2022-11-01,1,EUR,171.32,115.00,AF,2702138,97597
IST,CDG,2022-11-01,1,EUR,175.24,105.00,LO,2702138,97597
IST,CDG,2022-11-01,1,EUR,187.32,124.00,RO,2702138,97597
IST,CDG,2022-11-01,1,EUR,200.32,144.00,AF,2702138,97597
IST,CDG,2022-11-01,1,EUR,214.97,135.00,TK,2702138,97597
IST,CDG,2022-11-01,1,EUR,232.32,176.00,AF,2702138,97597
IST,CDG,2022-11-01,1,EUR,251.97,172.00,TK,2702138,97597
IST,CDG,2022-11-01,1,EUR,288.70,249.00,AF,2702138,97597
IST,CDG,2022-11-01,1,EUR,321.32,187.00,LH,2702138,97597
IST,CDG,2022-11-01,1,EUR,357.69,297.00,A3,2702138,97597
IST,CDG,2022-11-01,1,EUR,416.80,273.00,ME,2702138,97597
IST,CDG,2022-11-01,1,EUR,443.80,300.00,ME,2702138,97597
IST,CDG,2022-11-01,1,EUR,495.97,416.00,TK,2702138,97597
IST,CDG,2022-11-01,1,EUR,521.52,316.00,MS,2702138,97597
IST,CDG,2022-11-01,1,EUR,556.32,392.00,LH,2702138,97597
IST,CDG,2022-11-01,1,EUR,561.80,418.00,ME,2702138,97597
IST,CDG,2022-11-01,1,EUR,698.69,638.00,A3,2702138,97597
IST,CDG,2022-11-01,1,EUR,709.24,639.00,LO,2702138,97597
IST,CDG,2022-11-01,1,EUR,848.61,520.00,QR,2702138,97597
IST,CDG,2022-11-01,1,EUR,865.61,532.00,QR,2702138,97597
IST,CDG,2022-11-01,1,EUR,1073.70,886.00,EK,2702138,97597
IST,CDG,2022-11-01,1,EUR,1457.70,1357.00,RO,2702138,97597
IST,CDG,2022-11-01,1,EUR,2205.70,2128.00,KU,2702138,97597
IST,CDG,2022-11-01,1,EUR,2551.16,2410.00,SK,2702138,97597
IST,CDG,2022-11-01,1,EUR,2588.04,2442.00,SK,2702138,97597
IST,AMS,2022-11-01,1,EUR,91.39,39.00,PC,2709609,97132
IST,AMS,2022-11-01,1,EUR,131.03,54.00,TK,2709609,97132
IST,AMS,2022-11-01,1,EUR,157.00,114.00,RO,2709609,97132
IST,AMS,2022-11-01,1,EUR,161.70,122.00,AF,2709609,97132
IST,AMS,2022-11-01,1,EUR,162.69,102.00,A3,2709609,97132
IST,AMS,2022-11-01,1,EUR,177.32,114.00,RO,2709609,97132
IST,AMS,2022-11-01,1,EUR,183.24,113.00,LO,2709609,97132
IST,AMS,2022-11-01,1,EUR,204.03,127.00,TK,2709609,97132
IST,AMS,2022-11-01,1,EUR,220.32,120.00,LH,2709609,97132
IST,AMS,2022-11-01,1,EUR,256.69,196.00,A3,2709609,97132
IST,AMS,2022-11-01,1,EUR,262.03,185.00,TK,2709609,97132
IST,AMS,2022-11-01,1,EUR,294.74,238.00,AF,2709609,97132
IST,AMS,2022-11-01,1,EUR,295.54,238.00,AF,2709609,97132
IST,AMS,2022-11-01,1,EUR,317.69,257.00,A3,2709609,97132
IST,AMS,2022-11-01,1,EUR,342.74,286.00,AF,2709609,97132
IST,AMS,2022-11-01,1,EUR,398.74,342.00,AF,2709609,97132
IST,AMS,2022-11-01,1,EUR,399.54,342.00,AF,2709609,97132
IST,AMS,2022-11-01,1,EUR,434.37,249.00,RJ,2709609,97132
IST,AMS,2022-11-01,1,EUR,460.04,256.00,MS,2709609,97132
IST,AMS,2022-11-01,1,EUR,475.86,328.00,TP,2709609,97132
IST,AMS,2022-11-01,1,EUR,748.75,556.00,MS,2709609,97132
IST,AMS,2022-11-01,1,EUR,768.70,709.00,AF,2709609,97132
IST,AMS,2022-11-01,1,EUR,780.86,621.00,TP,2709609,97132
IST,AMS,2022-11-01,1,EUR,872.61,544.00,QR,2709609,97132
IST,AMS,2022-11-01,1,EUR,892.74,836.00,AF,2709609,97132
IST,AMS,2022-11-01,1,EUR,893.54,836.00,AF,2709609,97132
IST,AMS,2022-11-01,1,EUR,1400.70,1213.00,EK,2709609,97132
IST,AMS,2022-11-01,1,EUR,1546.53,1410.00,SK,2709609,97132
IST,AMS,2022-11-01,1,EUR,2731.04,2585.00,SK,2709609,97132
IST,FRA,2022-11-01,1,EUR,81.39,29.00,PC,2269088,82743
IST,FRA,2022-11-01,1,EUR,131.28,43.00,PC,2269088,82743
IST,FRA,2022-11-01,1,EUR,168.32,105.00,RO,2269088,82743
IST,FRA,2022-11-01,1,EUR,170.00,115.00,LH,2269088,82743
IST,FRA,2022-11-01,1,EUR,173.24,113.00,LO,2269088,82743
IST,FRA,2022-11-01,1,EUR,241.03,164.00,TK,2269088,82743
IST,FRA,2022-11-01,1,EUR,294.00,213.00,LH,2269088,82743
IST,FRA,2022-11-01,1,EUR,305.24,224.00,LO,2269088,82743
IST,FRA,2022-11-01,1,EUR,317.94,173.00,TP,2269088,82743
IST,FRA,2022-11-01,1,EUR,327.03,250.00,TK,2269088,82743
IST,FRA,2022-11-01,1,EUR,332.69,272.00,A3,2269088,82743
IST,FRA,2022-11-01,1,EUR,349.17,190.00,TU,2269088,82743
IST,FRA,2022-11-01,1,EUR,389.86,271.00,TP,2269088,82743
IST,FRA,2022-11-01,1,EUR,433.80,340.00,ME,2269088,82743
IST,FRA,2022-11-01,1,EUR,450.04,246.00,MS,2269088,82743
IST,FRA,2022-11-01,1,EUR,490.74,297.00,MS,2269088,82743
IST,FRA,2022-11-01,1,EUR,604.75,412.00,MS,2269088,82743
IST,FRA,2022-11-01,1,EUR,739.75,547.00,MS,2269088,82743
IST,FRA,2022-11-01,1,EUR,747.61,419.00,QR,2269088,82743
IST,FRA,2022-11-01,1,EUR,764.61,431.00,QR,2269088,82743
IST,FRA,2022-11-01,1,EUR,1067.70,880.00,EK,2269088,82743
IST,FRA,2022-11-01,1,EUR,1084.69,989.00,A3,2269088,82743
IST,FRA,2022-11-01,1,EUR,1118.89,989.00,TK,2269088,82743
IST,FRA,2022-11-01,1,EUR,1476.16,1335.00,SK,2269088,82743
IST,FRA,2022-11-01,1,EUR,1589.53,1453.00,SK,2269088,82743
IST,FRA,2022-11-01,1,EUR,1597.04,1451.00,SK,2269088,82743
IST,FRA,2022-11-01,1,EUR,1881.47,1781.00,AF,2269088,82743
IST,FRA,2022-11-01,1,EUR,2063.47,1963.00,AF,2269088,82743
IST,MAD,2022-11-01,1,EUR,91.39,39.00,PC,3499694,124777
IST,MAD,2022-11-01,1,EUR,153.24,83.00,LO,3499694,124777
IST,MAD,2022-11-01,1,EUR,171.32,115.00,AF,3499694,124777
IST,MAD,2022-11-01,1,EUR,189.32,126.00,RO,3499694,124777
IST,MAD,2022-11-01,1,EUR,199.33,144.00,AF,3499694,124777
IST,MAD,2022-11-01,1,EUR,200.32,144.00,AF,3499694,124777
IST,MAD,2022-11-01,1,EUR,232.32,176.00,AF,3499694,124777
IST,MAD,2022-11-01,1,EUR,236.76,145.00,TK,3499694,124777
IST,MAD,2022-11-01,1,EUR,239.69,179.00,A3,3499694,124777
IST,MAD,2022-11-01,1,EUR,263.69,203.00,A3,3499694,124777
IST,MAD,2022-11-01,1,EUR,283.76,172.00,TU,3499694,124777
IST,MAD,2022-11-01,1,EUR,305.92,170.00,AT,3499694,124777
IST,MAD,2022-11-01,1,EUR,312.74,256.00,AF,3499694,124777
IST,MAD,2022-11-01,1,EUR,316.00,293.00,UX,3499694,124777
IST,MAD,2022-11-01,1,EUR,327.92,192.00,AT,3499694,124777
IST,MAD,2022-11-01,1,EUR,364.74,308.00,AF,3499694,124777
IST,MAD,2022-11-01,1,EUR,382.76,291.00,TK,3499694,124777
IST,MAD,2022-11-01,1,EUR,412.32,248.00,LH,3499694,124777
IST,MAD,2022-11-01,1,EUR,425.09,248.00,LH,3499694,124777
IST,MAD,2022-11-01,1,EUR,428.92,293.00,AT,3499694,124777
IST,MAD,2022-11-01,1,EUR,461.86,314.00,TP,3499694,124777
IST,MAD,2022-11-01,1,EUR,530.04,326.00,MS,3499694,124777
IST,MAD,2022-11-01,1,EUR,607.00,584.00,UX,3499694,124777
IST,MAD,2022-11-01,1,EUR,777.86,618.00,TP,3499694,124777
IST,MAD,2022-11-01,1,EUR,823.61,495.00,QR,3499694,124777
IST,MAD,2022-11-01,1,EUR,840.61,507.00,QR,3499694,124777
IST,MAD,2022-11-01,1,EUR,1052.70,577.00,EY,3499694,124777
IST,MAD,2022-11-01,1,EUR,1115.70,928.00,EK,3499694,124777
IST,MAD,2022-11-01,1,EUR,1454.95,1404.00,AF,3499694,124777
IST,BCN,2022-11-01,1,EUR,91.39,39.00,PC,2926423,105622
IST,BCN,2022-11-01,1,EUR,153.24,83.00,LO,2926423,105622
IST,BCN,2022-11-01,1,EUR,162.32,106.00,AF,2926423,105622
IST,BCN,2022-11-01,1,EUR,171.24,101.00,LO,2926423,105622
IST,BCN,2022-11-01,1,EUR,175.69,115.00,A3,2926423,105622
IST,BCN,2022-11-01,1,EUR,189.32,133.00,AF,2926423,105622
IST,BCN,2022-11-01,1,EUR,219.32,163.00,AF,2926423,105622
IST,BCN,2022-11-01,1,EUR,229.76,138.00,TK,2926423,105622
IST,BCN,2022-11-01,1,EUR,270.69,210.00,A3,2926423,105622
IST,BCN,2022-11-01,1,EUR,280.76,169.00,TU,2926423,105622
IST,BCN,2022-11-01,1,EUR,329.92,194.00,AT,2926423,105622
IST,BCN,2022-11-01,1,EUR,363.71,328.00,UX,2926423,105622
IST,BCN,2022-11-01,1,EUR,366.32,214.00,LH,2926423,105622
IST,BCN,2022-11-01,1,EUR,452.92,317.00,AT,2926423,105622
IST,BCN,2022-11-01,1,EUR,457.86,310.00,TP,2926423,105622
IST,BCN,2022-11-01,1,EUR,523.24,347.00,LH,2926423,105622
IST,BCN,2022-11-01,1,EUR,671.32,507.00,LH,2926423,105622
IST,BCN,2022-11-01,1,EUR,825.61,497.00,QR,2926423,105622
IST,BCN,2022-11-01,1,EUR,842.61,509.00,QR,2926423,105622
IST,BCN,2022-11-01,1,EUR,1055.70,580.00,EY,2926423,105622
IST,BCN,2022-11-01,1,EUR,1117.70,930.00,EK,2926423,105622
IST,BCN,2022-11-01,1,EUR,1294.16,1153.00,SK,2926423,105622
IST,BCN,2022-11-01,1,EUR,2543.04,2397.00,SK,2926423,105622
IST,MUC,2022-11-01,1,EUR,81.39,29.00,PC,1945042,71514
IST,MUC,2022-11-01,1,EUR,108.69,48.00,A3,1945042,71514
IST,MUC,2022-11-01,1,EUR,130.03,53.00,TK,1945042,71514
IST,MUC,2022-11-01,1,EUR,131.28,43.00,PC,1945042,71514
IST,MUC,2022-11-01,1,EUR,131.69,71.00,A3,1945042,71514
IST,MUC,2022-11-01,1,EUR,161.32,98.00,RO,1945042,71514
IST,MUC,2022-11-01,1,EUR,174.24,114.00,LO,1945042,71514
IST,MUC,2022-11-01,1,EUR,257.24,176.00,LO,1945042,71514
IST,MUC,2022-11-01,1,EUR,356.04,152.00,MS,1945042,71514
IST,MUC,2022-11-01,1,EUR,366.17,207.00,TU,1945042,71514
IST,MUC,2022-11-01,1,EUR,366.32,214.00,LH,1945042,71514
IST,MUC,2022-11-01,1,EUR,428.86,293.00,TP,1945042,71514
IST,MUC,2022-11-01,1,EUR,644.75,452.00,MS,1945042,71514
IST,MUC,2022-11-01,1,EUR,670.97,625.00,AY,1945042,71514
IST,MUC,2022-11-01,1,EUR,757.61,429.00,QR,1945042,71514
IST,MUC,2022-11-01,1,EUR,773.61,440.00,QR,1945042,71514
IST,MUC,2022-11-01,1,EUR,917.70,442.00,EY,1945042,71514
IST,MUC,2022-11-01,1,EUR,1074.70,887.00,EK,1945042,71514
IST,MUC,2022-11-01,1,EUR,1457.16,1316.00,SK,1945042,71514
IST,MUC,2022-11-01,1,EUR,1578.04,1432.00,SK,1945042,71514
IST,LGW,2022-11-01,1,EUR,166.13,95.00,TK,3023337,111596
IST,LGW,2022-11-01,1,EUR,327.92,192.00,AT,3023337,111596
IST,LGW,2022-11-01,1,EUR,450.92,315.00,AT,3023337,111596
IST,LGW,2022-11-01,1,EUR,464.99,313.00,TP,3023337,111596
IST,LGW,2022-11-01,1,EUR,472.15,316.00,TP,3023337,111596
IST,LGW,2022-11-01,1,EUR,477.01,316.00,TP,3023337,111596
IST,LGW,2022-11-01,1,EUR,750.61,422.00,QR,3023337,111596
IST,LGW,2022-11-01,1,EUR,755.61,422.00,QR,3023337,111596
IST,LGW,2022-11-01,1,EUR,759.15,422.00,QR,3023337,111596
IST,LGW,2022-11-01,1,EUR,770.15,602.00,TP,3023337,111596
IST,LGW,2022-11-01,1,EUR,775.01,602.00,TP,3023337,111596
IST,LGW,2022-11-01,1,EUR,1128.01,923.00,EK,3023337,111596
IST,SVO,2022-11-01,1,EUR,578.67,232.00,QR,2362040,110485
IST,SVO,2022-11-01,1,EUR,583.67,232.00,QR,2362040,110485
IST,SVO,2022-11-01,1,EUR,854.85,368.00,EY,2362040,110485
IST,TLV,2022-11-01,1,EUR,97.28,39.00,PC,1842132,74799
IST,TLV,2022-11-01,1,EUR,99.97,25.00,TK,1842132,74799
IST,TLV,2022-11-01,1,EUR,150.24,70.00,LO,1842132,74799
